id,serverTime,userTime,gameVersion,playerId,playerBirthdate,playerRegion,playerCountry,playerGender,playerExternalId,playerCustomData,type,coordinates,section,customData.startPosition,customData.shapeIndices,customData.shapeIndex,customData.isSelected,customData.newShape,customData.timeSinceLastMouseUp,customData.time,customData.shapes,customData.shape,customData.endPosition
88783,2024-07-06T18:45:25.796Z,2024-07-06T18:45:24.870Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[7, -2]",,,,"[[2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [2, -1], [7, -1], [2, 1], [7, 1]]",,793,,,"[7, 1]"
88784,2024-07-06T18:45:42.941Z,2024-07-06T18:45:42.017Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},added shape to gallery,,,,,,,,17147,,,"[[2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [2, -1], [7, -1], [2, 1], [7, 1]]",
88785,2024-07-06T18:45:55.942Z,2024-07-06T18:45:54.782Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},startsearch,,,,,,,,,,,,
88787,2024-07-06T18:45:59.782Z,2024-07-06T18:45:59.211Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[9, 0]",,,,"[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [2, -1], [7, -1]]",,434,,,"[7, -1]"
88788,2024-07-06T18:46:01.941Z,2024-07-06T18:46:00.912Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[8, 0]",,,,"[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [2, -1], [7, -1], [6, 1]]",,703,,,"[6, 1]"
88790,2024-07-06T18:46:04.782Z,2024-07-06T18:46:03.845Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -1]",,,,"[[2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [7, -1], [6, 1], [3, 1], [3, -1]]",,403,,,"[3, -1]"
88793,2024-07-06T18:46:10.778Z,2024-07-06T18:46:09.813Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, -1]",,,,"[[3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [6, 1], [3, 1], [6, -1], [2, 0], [1, 0]]",,618,,,"[1, 0]"
88795,2024-07-06T18:46:12.784Z,2024-07-06T18:46:12.259Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[6, -1]",,,,"[[3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [6, 1], [3, 1], [2, 0], [2, -1], [8, 0]]",,382,,,"[8, 0]"
88798,2024-07-06T18:46:16.783Z,2024-07-06T18:46:16.493Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[8, 0]",,,,"[[3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [2, 0], [2, -1], [2, 1], [5, -1], [5, 1]]",,768,,,"[5, 1]"
88801,2024-07-06T18:46:26.776Z,2024-07-06T18:46:25.759Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[6, -1]",,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [2, -1], [2, 1], [5, -1], [5, 1], [6, 1], [5, -2]]",,284,,,"[5, -2]"
88803,2024-07-06T18:46:29.778Z,2024-07-06T18:46:29.159Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, 1]",,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [2, -1], [5, -1], [5, 1], [5, -2], [2, -2], [3, -2]]",,1131,,,"[3, -2]"
88804,2024-07-06T18:46:30.940Z,2024-07-06T18:46:30.479Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[5, 1]",,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [2, -1], [5, -1], [5, -2], [2, -2], [3, -2], [4, -2]]",,584,,,"[4, -2]"
88807,2024-07-06T18:46:38.777Z,2024-07-06T18:46:38.226Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -1]",,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1]]",,483,,,"[3, -1]"
88809,2024-07-06T18:46:42.786Z,2024-07-06T18:46:42.495Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},added shape to gallery,,,,,,,,1319,,,"[[3, 0], [4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, -4]]",
88810,2024-07-06T18:46:45.947Z,2024-07-06T18:46:44.995Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, -4]",,,,"[[3, 0], [4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, -4]]",,637,,,"[3, -4]"
88812,2024-07-06T18:46:48.776Z,2024-07-06T18:46:48.193Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, 0]",,,,"[[4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [2, -3], [3, 0]]",,417,,,"[3, 0]"
88813,2024-07-06T18:46:55.941Z,2024-07-06T18:46:55.109Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -3]",,,,"[[4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2]]",,4066,,,"[2, -2]"
88815,2024-07-06T18:46:59.785Z,2024-07-06T18:46:59.127Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, 0]",,,,"[[5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2], [3, -4], [2, -4]]",,650,,,"[2, -4]"
88816,2024-07-06T18:47:01.946Z,2024-07-06T18:47:00.994Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[5, -1]",,,,"[[5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2], [3, -4], [2, -4], [1, -2]]",,786,,,"[1, -2]"
88805,2024-07-06T18:46:32.785Z,2024-07-06T18:46:31.562Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},added shape to gallery,,,,,,,,1083,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [2, -1], [5, -1], [5, -2], [2, -2], [3, -2], [4, -2]]",
88806,2024-07-06T18:46:37.944Z,2024-07-06T18:46:36.645Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -2]",,,,"[[3, 0], [4, 0], [5, 0], [2, 0], [2, -1], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3]]",,403,,,"[3, -3]"
88808,2024-07-06T18:46:41.784Z,2024-07-06T18:46:41.176Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, 0]",,,,"[[3, 0], [4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, -4]]",,581,,,"[3, -4]"
88811,2024-07-06T18:46:47.777Z,2024-07-06T18:46:46.612Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, -4]",,,,"[[3, 0], [4, 0], [5, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [2, -3]]",,420,,,"[2, -3]"
88814,2024-07-06T18:46:58.785Z,2024-07-06T18:46:57.760Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[5, 0]",,,,"[[4, 0], [5, -1], [5, -2], [3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2], [3, -4]]",,1018,,,"[3, -4]"
88817,2024-07-06T18:47:02.782Z,2024-07-06T18:47:02.377Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[5, -2]",,,,"[[3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2], [3, -4], [2, -4], [1, -2], [1, -4]]",,552,,,"[1, -4]"
88820,2024-07-06T18:47:10.780Z,2024-07-06T18:47:09.708Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[1, -2]",,,,"[[3, -2], [4, -2], [3, -3], [3, -1], [3, 0], [2, -2], [3, -4], [2, -4], [3, 1], [2, -1]]",,664,,,"[2, -1]"
88823,2024-07-06T18:47:16.780Z,2024-07-06T18:47:15.742Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, -4]",,,,"[[3, -2], [3, -3], [3, -1], [3, 0], [3, -4], [3, 1], [2, -1], [4, -1], [2, -4], [1, -4]]",,1151,,,"[1, -4]"
88825,2024-07-06T18:47:18.785Z,2024-07-06T18:47:18.425Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, -1]",,,,"[[3, -2], [3, -3], [3, -1], [3, 0], [3, -4], [3, 1], [2, -4], [1, -4], [2, -1], [1, -3]]",,748,,,"[1, -3]"
88826,2024-07-06T18:47:20.947Z,2024-07-06T18:47:20.312Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -1]",,,,"[[3, -2], [3, -3], [3, -1], [3, 0], [3, -4], [3, 1], [2, -4], [1, -4], [1, -3], [1, -2]]",,1052,,,"[1, -2]"
88829,2024-07-06T18:47:29.780Z,2024-07-06T18:47:28.877Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, 0]",,,,"[[3, -2], [3, -3], [3, -1], [3, -4], [2, -4], [1, -4], [1, -3], [1, -2], [2, -2], [2, -1]]",,485,,,"[2, -1]"
88831,2024-07-06T18:47:31.784Z,2024-07-06T18:47:31.158Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -2]",,,,"[[3, -2], [3, -3], [3, -1], [3, -4], [2, -4], [1, -4], [1, -3], [2, -1], [1, -1], [1, -2]]",,333,,,"[1, -2]"
88832,2024-07-06T18:47:32.946Z,2024-07-06T18:47:32.493Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},added shape to gallery,,,,,,,,1335,,,"[[3, -2], [3, -3], [3, -1], [3, -4], [2, -4], [1, -4], [1, -3], [2, -1], [1, -1], [1, -2]]",
88834,2024-07-06T18:47:36.784Z,2024-07-06T18:47:36.494Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -3]",,,,"[[3, -2], [3, -3], [3, -1], [3, -4], [1, -4], [1, -3], [2, -1], [1, -1], [1, -2], [2, -2]]",,270,,,"[2, -2]"
88835,2024-07-06T18:47:38.946Z,2024-07-06T18:47:37.677Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -1]",,,,"[[3, -2], [3, -3], [3, -1], [3, -4], [1, -4], [1, -3], [1, -1], [1, -2], [2, -2], [2, -1]]",,385,,,"[2, -1]"
88837,2024-07-06T18:47:40.781Z,2024-07-06T18:47:40.474Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, -1]",,,,"[[3, -2], [3, -3], [3, -4], [1, -4], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [2, 1]]",,600,,,"[2, 1]"
88839,2024-07-06T18:47:43.785Z,2024-07-06T18:47:43.007Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, -4]",,,,"[[3, -2], [3, -3], [1, -4], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [2, 1], [4, -3]]",,417,,,"[4, -3]"
88840,2024-07-06T18:47:44.942Z,2024-07-06T18:47:44.508Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[1, -4]",,,,"[[3, -2], [3, -3], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [2, 1], [4, -3], [0, -3]]",,617,,,"[0, -3]"
88842,2024-07-06T18:47:48.782Z,2024-07-06T18:47:48.378Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, 1]",,,,"[[3, -2], [3, -3], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [4, -3], [0, -3], [3, 0]]",,371,,,"[3, 0]"
88843,2024-07-06T18:47:51.948Z,2024-07-06T18:47:50.907Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, -3]",,,,"[[3, -2], [3, -3], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [0, -3], [3, 0], [1, 0]]",,634,,,"[1, 0]"
88846,2024-07-06T18:47:59.780Z,2024-07-06T18:47:58.907Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -3]",,,,"[[3, -2], [3, -3], [1, -3], [1, -2], [2, -2], [2, -1], [2, 0], [3, 0], [1, 0], [2, 1]]",,1115,,,"[2, 1]"
88848,2024-07-06T18:48:02.786Z,2024-07-06T18:48:02.491Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[1, -3]",,,,"[[3, -2], [1, -2], [2, -2], [2, -1], [2, 0], [3, 0], [1, 0], [2, 1], [3, 1], [1, 1]]",,850,,,"[1, 1]"
88849,2024-07-06T18:48:04.947Z,2024-07-06T18:48:04.125Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},added shape to gallery,,,,,,,,1634,,,"[[3, -2], [1, -2], [2, -2], [2, -1], [2, 0], [3, 0], [1, 0], [2, 1], [3, 1], [1, 1]]",
88852,2024-07-06T18:48:12.783Z,2024-07-06T18:48:12.490Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, 0]",,,,"[[1, -2], [2, -2], [2, -1], [2, 0], [3, 0], [2, 1], [3, 1], [1, 1], [4, 1], [1, 0]]",,884,,,"[1, 0]"
88855,2024-07-06T18:48:20.786Z,2024-07-06T18:48:20.506Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, 1]",,,,"[[1, -2], [2, -2], [2, -1], [2, 0], [2, 1], [1, 1], [1, 0], [2, 2], [3, -2], [3, -1]]",,398,,,"[3, -1]"
88857,2024-07-06T18:48:23.786Z,2024-07-06T18:48:23.037Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[1, 1]",,,,"[[1, -2], [2, -2], [2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, -2], [3, 0], [0, 0]]",,566,,,"[0, 0]"
88858,2024-07-06T18:48:25.946Z,2024-07-06T18:48:25.269Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[1, -2]",,,,"[[2, -2], [2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, -2], [3, 0], [0, 0], [4, 0]]",,1499,,,"[4, 0]"
88861,2024-07-06T18:48:33.786Z,2024-07-06T18:48:33.281Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, -2]",,,,"[[2, -2], [2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, -2], [3, 0], [4, 0], [0, 0]]",,866,,,"[0, 0]"
88864,2024-07-06T18:48:40.786Z,2024-07-06T18:48:39.800Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, 3]",,,,"[[2, -2], [2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, 0], [4, 0], [0, 0], [3, 2]]",,788,,,"[3, 2]"
88866,2024-07-06T18:48:43.778Z,2024-07-06T18:48:42.879Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, 0]",,,,"[[2, -2], [2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, 0], [3, 2], [1, 2], [0, 0]]",,633,,,"[0, 0]"
88867,2024-07-06T18:48:46.940Z,2024-07-06T18:48:45.746Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, -2]",,,,"[[2, -1], [2, 0], [2, 1], [1, 0], [2, 2], [3, 0], [3, 2], [1, 2], [0, 0], [4, 0]]",,850,,,"[4, 0]"
88869,2024-07-06T18:48:49.786Z,2024-07-06T18:48:48.728Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[3, 2]",,,,"[[2, 0], [2, 1], [1, 0], [2, 2], [3, 0], [1, 2], [0, 0], [4, 0], [5, 0], [6, 0]]",,900,,,"[6, 0]"
88872,2024-07-06T18:48:55.785Z,2024-07-06T18:48:54.528Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[2, 2]",,,,"[[2, 0], [2, 1], [1, 0], [3, 0], [0, 0], [4, 0], [5, 0], [3, -1], [4, 1], [1, -1]]",,1001,,,"[1, -1]"
88875,2024-07-06T18:49:01.783Z,2024-07-06T18:49:00.678Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, 1]",,,,"[[2, 0], [2, 1], [1, 0], [3, 0], [4, 0], [3, -1], [1, -1], [4, -1], [1, 1], [3, 1]]",,336,,,"[3, 1]"
88877,2024-07-06T18:49:04.787Z,2024-07-06T18:49:03.709Z,af0e494d-162f-4f70-9c5f-44423104cb19,57c2dda4-9d97-447c-80d0-5fd99b929be9,,,,,000001,{},movedblock,,,"[4, 0]",,,,"[[2, 0], [2, 1], [1, 0], [3, 0], [3, -1], [1, -1], [1, 1], [3, 1], [2, -1], [2, -2]]",,799,,,"[2, -2]"
