ID,Date/Time,Total Play Time,Total # moves,#galleries,self avoidance,#clusters,exp efficiency,scav efficiency,median exp steps,median scav steps,max dt,robust_median_exploit_pace,robust_threshold_exploit_pace,Average Speed,% galleries in exp,% time in exp,efficiency ratio,exp speed,scav speed,Step Orig,% steps uniquely covered,Gallery Orig,Gallery Orig exp,Gallery Orig scav,% galleries uniquely covered,% galleries uniquely covered exp,% galleries uniquely covered scav,# clusters in GC,% clusters in GC,Step Orig (sample),% steps uniquely covered (sample),Gallery Orig (sample),Gallery Orig exp (sample),Gallery Orig scav (sample),% galleries uniquely covered (sample),% galleries uniquely covered exp (sample),% galleries uniquely covered scav (sample),# clusters in GC (sample),% clusters in GC (sample)
YW513B,2024-12-10T11:17:40.531000,719.159,296,55,0.8993055555555556,9,0.5,0.8333333333333334,12.5,11,19.815999999999974,,,0.41159187328532354,0.2727272727272727,0.6462632046598875,0.6,0.4002013916680652,0.43240183495615064,4.108311365700099,0.40070922,3.5308719464795226,3.617218148,3.4984921209657798,0.12962962962962965,0.19999999999999996,0.1,7,0.7777777777777778,4.123141970235376,0.6134751773049645,3.7168157881974007,3.734244199070212,3.7102801341200973,0.20370370370370372,0.33333333333333337,0.15000000000000002,5,0.5555555555555556
אורי,2026-01-12T17:54:23.881000,718.753,199,34,0.9538461538461539,5,0.8,0.6666666666666666,13,22,19.28200000000004,,,0.2768684095927252,0.2647058823529412,0.5351880270412783,1.2000000000000002,0.25476514812773615,0.3023182722959725,4.140429000685692,0.3917525773195877,3.420547358850801,3.1166611968217044,3.5299463771812767,0.088235294,0,0.12,3,0.6,4.121744077981282,0.6391752577319587,3.6057291250973926,3.421835025789613,3.671931000848194,0.1470588235294118,0,0.19999999999999996,2,0.4
DrwD4V,2025-12-11T10:37:43.667000,716.359,90,20,0.8735632183908046,3,0.75,0.75,23,11,81.54499999999996,,,0.12563533088856285,0.4,0.6923023232764577,1,0.11896672359594061,0.1406393191242253,4.1751111783763335,0.41860465116279066,3.7957488588300476,3.3540599764212367,4.090208113769254,0.050000000000000044,0,0.083333333,1,0.3333333333333333,4.175549453872191,0.6627906976744187,3.9954602522354614,3.694542102,4.196072352716869,0.44999999999999996,0.125,0.6666666666666667,1,0.3333333333333333
8w28YG,2026-01-23T08:32:43.434000,716.038,112,19,0.9444444444444444,4,0.6904761904761905,0.7333333333333334,11,12.5,37.031000000000006,,,0.15641627958292717,0.10526315789473684,0.4554981718847323,0.9415584415584415,0.1502357781906707,0.16158652317099442,4.245317625453388,0.5238095238095238,3.2681550378816575,4.0676264703256875,3.1740995752411836,0.052631578947368474,0.5,0,4,1,4.165177360380284,0.7142857142857143,3.459587514081085,3.8770904851698873,3.4104695174824022,0,0,0,3,0.75
585dPD,2025-12-18T11:31:39.849000,717.924,212,17,0.9326424870466321,2,0.212406015,0.3333333333333333,36,61.5,14.456999999999994,,,0.2952958809010425,0.11764705882352941,0.39021400593934746,0.637218045,0.31769375749614476,0.2809630407967473,4.301021323968869,0.5208333333333333,3.6562593015257256,3.3580618164546996,3.6960189662018617,0.17647058823529416,0,0.19999999999999996,2,1,4.1907641929683805,0.7916666666666666,3.8005634813865328,3.439121614695723,3.848755730278641,0.17647058823529416,0,0.19999999999999996,1,0.5
pv54XYs0,2025-01-16T22:42:30.958000,719.684,279,57,0.9060150375939849,11,0.7142857142857143,0.5634920634920635,8,10,8.978000000000002,,,0.38767014411880774,0.14035087719298245,0.4827535418322484,1.267605633802817,0.37417609302593346,0.4002643356417928,4.2554648262127905,0.5660377358490566,3.7684543002281865,4.106208692669758,3.713310725952011,0.21052631578947367,0.375,0.18367346938775508,7,0.6363636363636364,4.152101397,0.6528301886792454,3.852009866107893,3.9941465462957524,3.828803877505794,0.3157894736842105,0.75,0.24489795918367352,4,0.36363636363636365
skLjvwiT,2025-01-16T10:43:16.968000,719.247,200,70,0.8673469387755102,14,1,0.8,6,5.5,14.632000000000005,,,0.27806859117938626,0.21428571428571427,0.591283662,1.25,0.24454534552611346,0.32656615686061075,4.135899464431532,0.4248704663212435,3.718705119448165,3.851779504718371,3.6824121052835634,0.18461538461538463,0.2142857142857143,0.17647058823529416,9,0.6428571428571429,4.107331547720306,0.5854922279792747,3.7867470557808174,3.869703029759392,3.7641226992412045,0.3384615384615385,0.5714285714285714,0.27450980392156865,4,0.2857142857142857
YyLeol,2025-01-20T19:22:56.104000,717.394,239,47,0.8922413793103449,10,0.8333333333333334,0.6666666666666666,9,11,11.200999999999965,,,0.3331502633141621,0.19148936170212766,0.5342322350061472,1.2500000000000002,0.32876283414436863,0.33818261262528465,4.166926346135686,0.4035087719298246,3.4585143436088397,3.197166579202597,3.520412498336633,0.1333333333333333,0,0.16666666666666663,6,0.6,4.151684523,0.7105263157894737,3.6430971503703184,3.4333057471370116,3.6927845879782075,0.2666666666666667,0.2222222222222222,0.2777777777777778,6,0.6
x3BX3H,2024-12-31T09:16:20.402000,718.596,328,42,0.9240506329113924,10,0.30434782608695654,0.6666666666666666,10,11,8.667,,,0.4564456245233761,0.071428571,0.5776862103323701,0.4565217391304348,0.44083319883504424,0.47780197908874894,4.2555722175231105,0.5286624203821656,3.493887294065007,3.4211906865129733,3.499479340799779,0.047619048,0.33333333333333337,0.025641026,8,0.8,4.173509792731481,0.7261146496815287,3.698713061206387,3.563852807037529,3.709086926911684,0.16666666666666663,0.33333333333333337,0.15384615384615385,3,0.3
1e3j8l,2024-12-19T11:09:40.552000,712.383,295,24,0.8964285714285715,5,0.3076923076923077,0.2857142857142857,26,31,29.385999999999967,,,0.4141030878052957,0.125,0.504863255,1.076923076923077,0.40038258780612584,0.4280931145049854,4.224953113782234,0.5071942446043165,3.694193613003174,3.613906631153823,3.705663181838796,0.083333333,0,0.095238095,2,0.4,4.164456901510566,0.7230215827338129,3.827214256519046,3.566152113473779,3.8645088483826555,0.29166666666666663,0,0.33333333333333337,2,0.4
G839ms,2026-01-03T14:05:36.126000,719.087,323,45,0.8737864077669902,8,0.4305555555555556,0.5,13,15.5,15.585999999999984,,,0.4491806971896308,0.13333333333333333,0.4457221448865018,0.8611111111111112,0.455519745,0.444083156,4.315640415771696,0.5813953488372092,3.5571932655523115,3.7917521606732616,3.5211072816875495,0.051282051,0,0.060606061,6,0.75,4.193712956145971,0.7807308970099668,3.7864354796146347,3.9641101625276733,3.7591009130126283,0.20512820512820518,0.16666666666666663,0.21212121212121215,4,0.5
46fj84,2024-12-19T12:15:18.812000,717.772,246,30,0.9033613445378151,6,0.4,0.6666666666666666,27,13,9.388000000000034,,,0.34272721699926995,0.16666666666666666,0.6806855101620013,0.6000000000000001,0.3397622073900327,0.34904775409585714,4.210760098235482,0.461864407,3.5775025997626515,3.262764359560665,3.640450247803049,0.10344827586206895,0,0.12,6,1,4.157300642057422,0.6864406779661016,3.7825098681433644,3.428970598,3.8532177222541293,0.2068965517241379,0,0.24,2,0.3333333333333333
Y7u23q,2024-12-26T12:39:03.547000,718.767,376,45,0.9398907103825137,9,0.7083333333333333,0.45,26,12,6.573999999999984,,,0.5231180619032315,0.28888888888888886,0.6935001189537082,1.574074074074074,0.5276197927637848,0.512932248,4.353493706320751,0.6657534246575343,4.092637360424976,4.141615273446663,4.072740083259914,0.33333333333333337,0.23076923076923073,0.375,4,0.4444444444444444,4.208668949566717,0.8493150684931507,4.005986637629173,4.0777930200057035,3.976815294788709,0.5111111111111111,0.5384615384615384,0.5,2,0.2222222222222222
yrcRhl,2024-12-25T18:11:44.141000,655.36,168,19,0.968944099,2,0.7142857142857143,0.5,12,26,35.799000000000035,,,0.256347656,0.47368421052631576,0.6876068115234376,1.4285714285714286,0.257417393,0.2539930640355591,4.2540670434958505,0.55,3.3467721703406106,3.4338031144564516,3.2684443206363545,0.055555556,0.11111111111111116,0,2,1,4.1589092296307655,0.69375,3.684821804883665,3.7937444605449877,3.586791414788473,0.11111111111111116,0.11111111111111116,0.1,2,1
LtxLUe,2024-12-17T16:37:50.088000,719.711,304,22,0.8458904109589042,4,0.36458333333333337,0.30952380952380953,24,26,18.01400000000001,,,0.4223917655836857,0.18181818181818182,0.5201226603456109,1.1778846153846154,0.4407781203083844,0.4024634236028873,4.091075073,0.3819444444444444,3.3234164123257504,3.4809422699655834,3.2884106661835646,0.1,0.33333333333333337,0.055555556,2,0.5,4.106807805240674,0.5590277777777778,3.5455413953706003,3.496370798849803,3.5564681945974446,0.1,0.33333333333333337,0.055555556,2,0.5
cc4Mur,2024-12-19T10:25:44.939000,718.955,368,41,0.8530259365994236,6,0.358974359,0.4,23,24.5,8.311999999999998,,,0.5118540103344437,0.2682926829268293,0.570415395,0.8974358974358974,0.5023128336052161,0.5245230725395984,4.173169169593917,0.4766081871345029,3.421610024559904,3.099938745,3.5395561604223333,0.1,0.1,0.1,6,1,4.147370294199331,0.6842105263157895,3.6774840540202893,3.3895572291335303,3.7830572231454345,0.15000000000000002,0.1,0.16666666666666663,2,0.3333333333333333
F3PYdt,2026-01-03T19:55:13.702000,718.884,189,14,0.9209039548022598,2,0.4920634920634921,0.37857142857142856,46,21,44.31600000000003,,,0.26290750663528467,0.42857142857142855,0.7756522610045571,1.299790356,0.2636279510190027,0.2604166666666667,4.216053257023831,0.5284090909090908,3.320611745775794,3.0939505057899126,3.4906076757652063,0.083333333,0.19999999999999996,0,1,0.5,4.163920482,0.7443181818181819,3.5262655445739344,3.3449965379063933,3.6622172995745896,0.083333333,0.19999999999999996,0,1,0.5
emzHyS,2025-01-02T16:46:36.865000,719.831,286,70,0.8072727272727273,12,0.775,0.775,6,10,31.187999999999988,,,0.3973154809948446,0.18571428571428572,0.5945784496638795,1,0.3691623286198936,0.4386040056881457,4.018734422990677,0.3395522388059702,3.410413865223645,3.039577619278254,3.4949905528954006,0.10526315789473684,0,0.13043478260869568,10,0.8333333333333334,4.061476325,0.5149253731343284,3.5910754738396533,3.3742011207763776,3.6405380455909278,0.26315789473684215,0,0.32608695652173914,7,0.5833333333333334
kG7Y5M,2025-11-27T10:32:50.622000,719.127,309,23,0.9364548494983278,4,0.42857142857142855,0.3205128205128205,48,27,16.834000000000003,,,0.42968766295800326,0.30434782608695654,0.6322068285574034,1.3371428571428572,0.4443105158621055,0.40455215698136016,4.384295475949359,0.7114093959731543,4.210827942774826,4.1673468597630015,4.229850916592499,0.3913043478260869,0.1428571428571429,0.5,0,0,4.214255528,0.848993289,4.1101395864708135,4.134383147954286,4.099533028321795,0.6086956521739131,0.7142857142857143,0.5625,0,0
mkSJjy,2025-01-28T11:16:35.615000,719.817,300,56,0.8650519031141869,9,0.6666666666666666,0.6666666666666666,9.5,17,15.928,,,0.4167725963682436,0.2857142857142857,0.560438278,1,0.376785081,0.46775641268757684,4.102262936689274,0.3802816901408451,3.468946435300348,3.5776674449518735,3.4254580314397374,0.037735849056603765,0,0.054054054,8,0.8888888888888888,4.122611652840539,0.5915492957746479,3.6850963795253513,3.709832206487045,3.675202048740674,0.16981132075471694,0.0625,0.21621621621621623,5,0.5555555555555556
6aBPk4,2026-01-21T15:35:44.458000,719.747,226,40,0.88317757,6,0.8333333333333333,0.5,12,17,41.089999999999975,,,0.3139992247275779,0.325,0.6164666195204702,1.6666666666666665,0.2907369844489521,0.3513894373059659,4.197759074014158,0.4218009478672986,3.4110264925244764,3.2164935749273593,3.504690489886051,0.10526315789473684,0,0.15384615384615385,3,0.5,4.153684131245363,0.6824644549763033,3.6052151227181484,3.484532126225238,3.6633217506591786,0.078947368,0,0.11538461538461542,4,0.6666666666666666
KdS4cj,2026-01-13T17:00:51.312000,702.808,174,22,0.8616352201257862,3,0.6666666666666666,0.4772727272727273,20,20,30.845999999999975,,,0.24757828596145748,0.2727272727272727,0.5081743520278653,1.3968253968253967,0.2631954730378637,0.23144197026549287,4.227902674718209,0.5032258064516129,3.7152917612318235,4.385625622283196,3.463916563337558,0.23809523809523814,0.5,0.1333333333333333,2,0.6666666666666666,4.163472504507784,0.6967741935483871,3.7640907993235158,4.123150581,3.629443381281998,0.23809523809523814,0.5,0.1333333333333333,1,0.3333333333333333
HMepuV,2025-12-25T12:07:23.108000,719.737,307,63,0.8551724137931035,11,0.5357142857142857,0.75,10,7,18.729000000000006,,,0.42654469618763524,0.25396825396825395,0.619954233,0.7142857142857143,0.4146085646923829,0.4460156544182969,4.0823542769265035,0.3345195729537367,3.656192042279892,3.4161467055923262,3.7379096037054462,0.1,0.1333333333333333,0.086956522,8,0.7272727272727273,4.128696997216414,0.6334519572953736,3.836000867870259,3.6981725601690663,3.8829211428323664,0.2666666666666667,0.19999999999999996,0.28260869565217395,4,0.36363636363636365
eC06dywT,2025-01-20T12:18:25.108000,718.926,222,31,0.9569377990430622,6,0.4444444444444444,0.6125,12,12.5,24.480999999999995,,,0.30879395097687384,0.2903225806451613,0.611099056,0.7256235827664398,0.3004540953941752,0.32189877356567276,4.425437251781315,0.7777777777777778,4.230506485848524,3.840155457128157,4.390195543052312,0.3548387096774194,0.11111111111111116,0.4545454545454546,0,0,4.2251629406855775,0.8840579710144928,4.143858977445024,4.0163511863349335,4.196021255626425,0.5806451612903225,0.33333333333333337,0.6818181818181819,0,0
vXm87u,2025-11-26T17:13:01.658000,718.319,248,54,0.8432203389830508,8,0.625,0.6333333333333333,15.5,13.5,31.28,,,0.3452505084788235,0.2222222222222222,0.5555665379866049,0.986842105,0.320742519,0.3758868580557253,4.119624890382638,0.34913793103448276,3.426502947381371,3.2432153829108525,3.4788708229443754,0.094339623,0.18181818181818177,0.071428571,8,1,4.121424755666381,0.5775862068965517,3.6230145146410866,3.4485358383658316,3.6728655650054454,0.16981132075471694,0.18181818181818177,0.16666666666666663,5,0.625
wCpBYv,2025-11-25T15:01:38.075000,719.782,204,26,0.925531915,6,0.6666666666666666,0.5714285714285714,23,9.5,18.336000000000013,,,0.28341914635264565,0.19230769230769232,0.6056222578502933,1.1666666666666667,0.2890465135484819,0.274777536,4.199696089442306,0.44385026737967914,3.382513125710922,3.3576490360347586,3.388433147,0.076923077,0,0.095238095,4,0.6666666666666666,4.146117556806095,0.6363636363636364,3.633798323,3.638173174148534,3.632756691689992,0.11538461538461542,0,0.1428571428571429,1,0.16666666666666666
